Цена,Ссылка,Количество комнат,Общая площадь,Площадь кухни,Жилая площадь,Этаж,Балкон или лоджия,Дополнительно,Тип комнат,Высота потолков,Санузел,Окна,Ремонт,Тёплый пол,Мебель,Способ продажи,Вид сделки,Тип дома,Год постройки,Этажей в доме,Пассажирский лифт,Грузовой лифт,В доме,Двор,Парковка,Техника,Отделка,Название новостройки,Тип участия,Срок сдачи,Стоимость ремонта,Запланирован снос,"Корпус, строение"
9700000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_54_m_89_et._7654240823?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,54 м²,9.3 м²,30 м²,8 из 9,лоджия,,изолированные,2.6 м,раздельный,во двор,дизайнерский,есть,"кухня, хранение одежды, спальные места",свободная,,панельный,1980,9,,,,"детская площадка, спортивная площадка",открытая во дворе,"холодильник, стиральная машина, посудомоечная машина",,,,,,,
2490000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_113_m_55_et._7684026207?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,студия,11.3 м²,,8 м²,5 из 5,,,,2.6 м,совмещенный,на улицу,евро,,,свободная,,монолитно-кирпичный,1978,5,нет,нет,,,,,,,,,,,
7800000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_364_m_214_et._7750149035?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,1,36.4 м²,10 м²,17 м²,2 из 14,,,,,совмещенный,на улицу,евро,,,свободная,возможна ипотека,кирпичный,1999,14,2,1,,,открытая во дворе,,,,,,,,
13500000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_556_m_16_et._7336492204?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,55.6 м²,14.4 м²,28 м²,1 из 6,,"гардеробная, панорамные окна",изолированные,2.7 м,совмещенный,"во двор, на улицу",дизайнерский,есть,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,кирпичный,,6,,,газ,закрытая территория,за шлагбаумом во дворе,"кондиционер, холодильник, стиральная машина, водонагреватель",,,,,,,
7699990.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_42_m_29_et._7633174433?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,42 м²,6.8 м²,23.8 м²,2 из 9,,,изолированные,,,,косметический,,,свободная,,кирпичный,,9,1,,,,,,,,,,,,
5900000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_53_m_39_et._7668552140?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,53 м²,8.1 м²,28 м²,3 из 9,лоджия,,изолированные,2.7 м,раздельный,на улицу,требует ремонта,,,свободная,возможна ипотека,панельный,1976,9,1,,,,открытая во дворе,,,,,,от 265 000 ₽ за 53 м²,,
6690000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_312_m_1919_et._7683548386?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,студия,31.2 м²,,,19 из 19,балкон,"гардеробная, панорамные окна",,,совмещенный,"на улицу, на солнечную сторону",евро,есть,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,кирпичный,2016,19,1,1,,"закрытая территория, детская площадка, спортивная площадка",,"холодильник, стиральная машина",,,,,,да,
11700000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_56_m_29_et._4436774756?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,56 м²,12 м²,33 м²,2 из 9,"балкон, лоджия",гардеробная,изолированные,2.8 м,раздельный,"во двор, на солнечную сторону",дизайнерский,,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,кирпичный,2021,9,1,,,"закрытая территория, детская площадка, спортивная площадка",за шлагбаумом во дворе,"кондиционер, холодильник, стиральная машина, посудомоечная машина",,,,,,,
5913000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_53_m_24_et._7685834476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,53 м²,10 м²,,2 из 4,"балкон, лоджия",,изолированные,,совмещенный,"во двор, на улицу, на солнечную сторону",косметический,,,свободная,возможна ипотека,кирпичный,2023,4,нет,нет,газ,"детская площадка, спортивная площадка",открытая во дворе,,,,,,от 242 000 ₽ за 53 м²,,
6600000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_58_m_55_et._7827587135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,3,58 м²,6 м²,,5 из 5,балкон,,смежные,2.5 м,совмещенный,"на улицу, на солнечную сторону",требует ремонта,,,свободная,,панельный,,5,,,,детская площадка,,,,,,,от 290 000 ₽ за 58 м²,,
5500000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_353_m_89_et._7624249974?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,1,35.3 м²,7.6 м²,20.3 м²,8 из 9,балкон,,,2.7 м,совмещенный,на улицу,косметический,есть,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,кирпичный,1998,9,1,нет,газ,"детская площадка, спортивная площадка",открытая во дворе,"кондиционер, холодильник, стиральная машина",,,,,,,
16500000.0,https://www.avito.ru/kazan/kvartiry/4-k._kvartira_1257_m_57_et._7436069234?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,4,125.7 м²,18.2 м²,76.6 м²,5 из 7,лоджия,,изолированные,2.7 м,раздельный,во двор,евро,,"кухня, хранение одежды, спальные места",свободная,,кирпичный,2005,7,нет,нет,газ,"детская площадка, спортивная площадка",за шлагбаумом во дворе,"кондиционер, холодильник, стиральная машина, посудомоечная машина, водонагреватель",,,,,,,
2249000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_11_m_35_et._7644166147?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,студия,11 м²,,,3 из 5,,,,,совмещенный,,косметический,,"кухня, спальные места",свободная,возможна ипотека,кирпичный,1970,5,нет,нет,,,открытая во дворе,"холодильник, стиральная машина, водонагреватель",,,,,от 50 000 ₽ за 11 м²,,
9299000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_466_m_518_et._7770692065?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,46.6 м²,14.4 м²,18 м²,5 из 18,балкон,,изолированные,,совмещенный,на улицу,дизайнерский,,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,кирпичный,2015,18,2,нет,,,,,,,,,,,
2799000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_177_m_55_et._7530381696?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,студия,17.7 м²,,,5 из 5,,,,,совмещенный,во двор,евро,,,свободная,возможна ипотека,кирпичный,1982,5,нет,нет,газ,детская площадка,открытая во дворе,,,,,,,,
11999000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_404_m_1018_et._7673690458?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,1,40.4 м²,13 м²,16.4 м²,10 из 18,балкон,панорамные окна,,3 м,совмещенный,"во двор, на солнечную сторону",евро,,"кухня, хранение одежды, спальные места",свободная,,монолитный,2016,18,1,1,консьерж,"закрытая территория, детская площадка, спортивная площадка","наземная многоуровневая, открытая во дворе, за шлагбаумом во дворе","кондиционер, холодильник, стиральная машина, водонагреватель",,,,,,,
3350000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_18_m_55_et._7770780057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,1,18 м²,3 м²,12.6 м²,5 из 5,,,,,совмещенный,во двор,косметический,,,свободная,возможна ипотека,кирпичный,,5,нет,нет,,,,,,,,,от 82 000 ₽ за 18 м²,,
8300000.0,https://www.avito.ru/kazan/kvartiry/4-k._kvartira_61_m_35_et._7827659613?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,4,61 м²,5.9 м²,,3 из 5,,,смежные,2.8 м,раздельный,,косметический,,,свободная,возможна ипотека,кирпичный,1976,5,,,,,открытая во дворе,,,,,,,,
4500000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_427_m_22_et._7667676716?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,2,42.7 м²,6 м²,36 м²,2 из 2,,,изолированные,,совмещенный,,косметический,,,свободная,,кирпичный,1959,2,нет,нет,,,открытая во дворе,,,,,,,,
8300000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_632_m_99_et._4604977230?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,3,63.2 м²,7.5 м²,39.5 м²,9 из 9,лоджия,,изолированные,2.7 м,раздельный,"во двор, на улицу",требует ремонта,,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,панельный,1977,9,1,нет,"мусоропровод, газ","детская площадка, спортивная площадка",открытая во дворе,,,,,,от 316 000 ₽ за 63.2 м²,,
6890000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_341_m_214_et._7807285067?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrVGI3V0FFdG9KRUVGRUNXIjt9yIzhYD8AAAA,1,34.1 м²,9 м²,19 м²,2 из 14,лоджия,,,,раздельный,на солнечную сторону,косметический,,,свободная,возможна ипотека,кирпичный,,14,1,1,,"детская площадка, спортивная площадка",открытая во дворе,,,,,,от 156 000 ₽ за 34.1 м²,,
5300000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_163_m_44_et._7362639342?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJjNXpNcGl0QnQ3cXdDZDZIIjt9NZma6j8AAAA,1,16.3 м²,16.3 м²,,4 из 4,,,,,совмещенный,"во двор, на солнечную сторону",косметический,,"кухня, хранение одежды",свободная,,кирпичный,,4,нет,нет,,"закрытая территория, детская площадка",за шлагбаумом во дворе,"холодильник, стиральная машина",,,,,от 75 000 ₽ за 16.3 м²,,
6890000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_341_m_214_et._7807285067?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJjNXpNcGl0QnQ3cXdDZDZIIjt9NZma6j8AAAA,1,34.1 м²,9 м²,19 м²,2 из 14,лоджия,,,,раздельный,на солнечную сторону,косметический,,,свободная,возможна ипотека,кирпичный,,14,1,1,,"детская площадка, спортивная площадка",открытая во дворе,,,,,,от 156 000 ₽ за 34.1 м²,,
11150000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_829_m_1012_et._7544594343?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJjNXpNcGl0QnQ3cXdDZDZIIjt9NZma6j8AAAA,3,82.9 м²,17.3 м²,40 м²,10 из 12,балкон,гардеробная,изолированные,2.8 м,"совмещенный, раздельный","во двор, на улицу, на солнечную сторону",требует ремонта,есть,,свободная,возможна ипотека,монолитно-кирпичный,2024,12,1,1,,"закрытая территория, детская площадка, спортивная площадка",наземная многоуровневая,,,,,,от 415 000 ₽ за 82.9 м²,,
8300000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_632_m_99_et._4604977230?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJjNXpNcGl0QnQ3cXdDZDZIIjt9NZma6j8AAAA,3,63.2 м²,7.5 м²,39.5 м²,9 из 9,лоджия,,изолированные,2.7 м,раздельный,"во двор, на улицу",требует ремонта,,"кухня, хранение одежды, спальные места",свободная,возможна ипотека,панельный,1977,9,1,нет,"мусоропровод, газ","детская площадка, спортивная площадка",открытая во дворе,,,,,,от 316 000 ₽ за 63.2 м²,,
12350000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_38_m_1319_et._7222492333?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJjNXpNcGl0QnQ3cXdDZDZIIjt9NZma6j8AAAA,1,38 м²,12 м²,20 м²,13 из 19,лоджия,панорамные окна,,2.9 м,совмещенный,"во двор, на улицу",дизайнерский,,"кухня, хранение одежды",свободная,возможна ипотека,монолитный,2024,19,1,1,консьерж,"закрытая территория, детская площадка, спортивная площадка","подземная, наземная многоуровневая, открытая во дворе","кондиционер, стиральная машина, водонагреватель",,,,,,,
